name,version,hash
jflex,1.7.0-2,4d61467e234af7a14ba1fbd9cf0b70d0
libdkim1d,1:1.0.21-4+b1,28384d48cb532b13111738d400e1476c
design-desktop,3.0.25,a272eef7243a77db723772c5141f94b3
aspell-ca,0.20111230b-14,3b6131564ff5bd04f16f54288ec43cfb
ruby-git,1.9.1-1,2a563e617c3c83025bc4ba4a78a1833e
python3-smbus2-doc,0.4.1-3,72e9caec09cac7a198d6c320e50c80a6
giblib-dev,1.2.4-13,c8d2eb4e0ab238ea96768b0d6ade1f4d
libatk-bridge2.0-0,2.38.0-2,6fc32319f4d00af937561c1c991bb856
gob2,2.0.20-2,08707de0b0f95f0408122c813815cced
indi-sx,1.15-2,79fb30e5290d71be3be4ad23d68aa75c
gfortran-9-multilib-mipsisa64r6-linux-gnuabi64,9.3.0-8cross1,891b54b90db7d4f385f2e5ff85ea9719
libghc-cgi-doc,3001.5.0.0-1,0a6be65d37ae64b5a9d4ba601ba3cca1
libn32gfortran-9-dev-mips64r6-cross,9.3.0-8cross1,2d7da4df812633c30d788f4c91468db0
containernetworking-plugins,0.9.1+ds1-1,f19c27f125028f95649f0fcba0e33587
python3-docs-theme,2018.2-2,c0ddcd1d726d1cace15a73a6330803e9
tcsh,6.21.00-1.1,60de525e5c264e50ea85f3e804994365
r-cran-seurat,4.0.6-1,d183179e69bf7b991c9bc7cb4c339907
python-hypothesis-doc,5.43.3-1,d6061eab1c2de95291e064dc46a81246
node-utils-merge,1.0.1-2,2201195e3eea87495990d102d83be022
php-symfony-templating,5.4.2+dfsg-1,ad23d755d0e84507061df1a5a0b639c9
tntdb-mysql4v5,1.3-4+b1,eaa061e8f0a11540ace7a64566769764
libtrilinos-trilinosss12,12.18.1-2+b1,7b5382bd063d11ab6829f63f4129d707
libghc-old-locale-doc,1.0.0.7-9,ed7baaef5848a4d6397c95ad7adb8f6e
ruby-open-graph-reader,0.7.1+dfsg-1,cb284a17c86283f6b3b249019f7d04ee
hexec,0.2.1-4+b1,0d056511ffcd2796cb9c10568fd3dd76
karbon,1:3.2.1+dfsg-4+b1,515e9cf394988eb5559690d21f3fddad
librte-fib21,20.11.3-2,b92a95ef8f3c56ce699af5bfd899338a
libsafe-isa-perl,1.000010-1,0554c667f00bee00eb9d85822e9acb48
ruby-rails-assets-jquery.are-you-sure,1.9.0-3,4c2587dcf27565613ad3a3fc4c4040c2
plait,1.6.2-1.1,771d65b1af9c37bc8a2debf89ef3dda2
gamin,0.1.10-6,8a1a058d46fd250a4b53c6d56f775eb8
libhidapi-hidraw0,0.11.0-1,b5636497b51b2b0d38573af2cce8dce5
libdevel-simpletrace-perl,0.08-2.1,fdb79fe1804256839162a2638375be0d
libgeo-helmerttransform-perl,1.14-2,eba7ea3da7842ef226e4b7dfeff70dc6
icedtea-netx,1.8.4-1,7ae69ceaadca7699fed2b72ac27bfb6a
librust-rustc-workspace-hack-dev,1.0.0-1+b1,fa712888d67ffaac6ec85317ac458453
libghc-data-accessor-prof,0.2.3-1+b1,c246f6c36f37236a2a81e5a98bc47bec
xmpuzzles,7.7.1-1.1,0ea281af648b4f9d441cac42f2ee9e2c
libosmpbf-dev,1.5.0-2,0724651d8a58b77b7a20614cb8a50cdf
librheolef1,7.1-7+b1,e8c8ec84aa61405cd0359fb2e697f58a
libtelnet2,0.21-5+b1,bef1cee6c6ccb156d469d4ec963b2087
pcp-export-pcp2graphite,5.3.5-1,0bb27dc6d70d4960a48fb261d0b721af
xdu,3.0-20,b56e7062a96ca936a62043273a98de4c
astro-iraf,3.0,d5a63aa6831fcb7a324f452a2f32643e
golang-github-ghodss-yaml-dev,1.0.0-1.1,66a4a04c40c3582eac1f819406f7c207
python3-aiostream,0.4.3-1,a553567d6cab623cd16bba2716db8382
python3-libevtx,20181227-2,a62f3d8d26f6e9577475ee9ce7bd143d
liblrcalc-dev,1.2-2+b1,7a4053a718c4060b52cdef2756c2f195
kunststoff,2.0.2-6,7821e7d8af2251c10e596f0f69dd1d98
libdomain-publicsuffix-perl,0.19-1,f580e969f46be9679d3e366b53a0e930
lockout,0.2.3-7,782d82be6279e89055c02556786d3a7d
ruby-svg-graph,2.2.1-2,c72c3fd6add6b2eb5669d4086afe555b
libexplain-doc,1.4.D001-12,6d22cf241f97aa189845fdcad42d1d0f
php-illuminate-database,6.20.14+dfsg-3,05755d0b2ba42c0cc491404070863b24
python3-futurist,2.4.0-2,793357e695a105651f22134c82516277
tryton-modules-sale-complaint,6.0.0-2,349ffefd151ebe189fc5985bbb5fbe97
digikam,4:7.1.0-2+b3,e2db794a48ea3a968abdac34199bde98
libgtk-3-doc,3.24.31-1,83aade8a1fad74640f78690cd1a0f256
kid3-qt,3.9.0-1,eabe5261d06f459a494c8a9143e9c023
libref-util-perl,0.204-1,e588466a18da68f3750ef13d4fd6ee6e
mate-polkit-bin,1.26.0-1,703cdb25780f0616279df1361f06d23f
libqpdf28,10.5.0-1,4992f2f1323ea6e53d3742734f93e379
network-manager-fortisslvpn,1.2.8-2+b2,be74700f39400e196b925e875f6683ff
libsundials-nvecparallel-pthread4,5.8.0+dfsg-1,4ad24452ddcae88f1cdfbc806be9cf2d
libghc-time-parsers-doc,0.1.2.1-2,ad8e75bf84777e5363095c12aadbb438
libcli-osprey-perl,0.08-2,d50b7ec98d6e5ac014c2ab3597d2ad7c
node-recast,0.21.0-2,9e8be6d1bde97116dc204328d644c51a
libglade2.0-cil,2.12.40-3+b1,7c13ce05e456c2cbb5453c639180021b
empathy,3.25.90+really3.12.14-2+b2,11ac912caaa6ab4501163c10212df575
fonts-circos-symbols,0.69.9+dfsg-2,e990aff4c5200a5e6a02878e02f440b0
python3-pybeam,0.7-2,396c3a1b22d093f1084fd8e7adad9fb8
libcharon-extauth-plugins,5.9.4-1,adb23f7b72ae2db90fa675bfa720574a
libmono-system-reactive-windows-threading2.2-cil,6.8.0.105+dfsg-3.2,0ab1df98b2bb6a5e04016f60449f4af7
libghc-parsec-numbers-prof,0.1.0-3+b1,63835d979759e0017423fcc40074c5e9
libtest-failwarnings-perl,0.8-1,f1aff6aa9ffc31826ed8ec5dd34d21d7
libweasel-driverrole-perl,0.04-2,00549e2bf4a0d866d09c021dc906d225
php-symfony-translation-contracts,2.5.0-2,0c710332d0b3626cd35d630a65e0bbd7
libcolord-dev,1.4.5-3,b6487c28d7d55bfc699a4f3d3b6d794c
cl-sql-mysql,6.7.1-3,07baf885926db2cfd551e5f1ed99cc44
ipgrab,0.9.10-4,765d26196914de14313896eed91b528c
libnet-google-authsub-perl,0.5-2.1,722dfc6ea20063966feb36ffd2278dc4
gambas3-gb-logging,3.16.3-2,8643d073f3362a30057f47d6d9c326dc
gnome-pie,0.7.3-1,5eb9b89a1fc57b625c63938bb650efcf
octovis,1.9.7+dfsg-3,99b470fc70dcf888aa14fa88d9c2ee44
libx32asan5-i386-cross,9.4.0-1cross1,e79d8ae9ade2afc99fc4062e7f8ec5dd
radvd,1:2.18-3,bb2d32e3b0a13a2697110757f5ab5019
libopengl0,1.4.0-1,7a0607d37ab2c272660fd9ae0ba8acf9
golang-github-vitrun-qart-dev,0.1-5,2d0ea53cd5a4e834186397d8c6eefc8b
kannel,1.4.5-10,4cb7a2a913c892b7359edda1d65d8e65
libandroid-tools-repository-java,2.2.2-3,c28f8a3ffddc831884c72dadc9bbf194
kmymoney-common,5.1.2-3,7ef9f2d2ac1581e20d9354ad0f8df0fd
libxxx-perl,0.38-1,bdf7f8cbacd5a74315d26ad7c8f5b843
librust-mio-0.6-dev,0.6.23-2,5df0c7df5be5e49605d49a50ddf26ba1
libbarcode-datamatrix-png-perl,0.04-2,f32270183ce509914d7f09e29b737cac
libjsofa-java,0~20210512-1,61e75fe7879f1675c3a642c908adb7ed
libpog-dev,0.5.3-3,4df0dfccf39ac5c8f1d220f55f99e5e3
node-sha.js,2.4.11+~2.4.0-1,d050c2827e0a6b9d6d60f04a591b575b
ipfm,0.11.5-4.2+b1,cbd5609eecbcd987956f708ab597b3cb
librust-parking-lot-core-0.4+deadlock-detection-dev,0.4.0-6,17248670f24d00e421c4b86c071ba2f4
libgdal-dev,3.4.1+dfsg-1,335918f3dfea6dea0f715d1397873a5e
libgfortran5-alpha-cross,11.2.0-9cross1,973c1f5e5e0ff1b7986e57013b2b177d
node-d3-interpolate,1.4.0-2,6d72cca2be9a3e9cd02f44bf34474bbf
apachetop,0.19.7-3,44eadaac10726656720e2d5b00d47df7
g++-9-arm-linux-gnueabi,9.4.0-1cross1,975bb25348fa756b13b41a80b339358e
libqt5opengl5,5.15.2+dfsg-14,867b3e27c8bfce400f89abae564a66d3
libplack-middleware-file-sass-perl,0.03-4.1,c693cfb87503d61308f7bd402057c844
dict-freedict-afr-deu,2021.01.05-4,5a716d51c7c9075955db2868ba297d50
libquickfix-dev,1.15.1+dfsg-4,c3fa3095a628917df0d4cd1a1ca34270
libglobus-io3,12.3-1,e2430a3805f72b687fc8bca75a39343f
brandy,1.20.1-3,c159ddbc5ae401c160a1cca91755307c
librdf-trine-node-literal-xml-perl,0.16-2.1,d177d06cd093ecf888c276ecc3420dba
nut-client,2.7.4-14,724e66660b9af597a58f3f704d50da6b
libghc-prelude-extras-prof,0.4.0.3-6+b1,c0ba5c8cb44c356ba6a32be63fbea380
gir1.2-edataserver-1.2,3.42.2-1,8cc91043e85a71dfa1908021e48aff32
python-beziers-doc,0.3.1+dfsg1-1,b3123d95d2b1d1f380aa6ee69e8c4149
libghc-markdown-unlit-dev,0.5.0-3+b2,9db764f2916747b79ea4f4b7f8b06254
ftjam,2.5.2-1.1+b2,785ee6554a47d5f47cb44b79e6962822
istgt,0.4~20111008-4,558199e19126a9d660a7fe937cf5b66e
gobjc-multilib,4:11.2.0-2,befca558e1fef44e3fa1b4171071f4fa
python3-marisa,0.2.6-8,349053d9b657eefb9a04ac3d26f7c4aa
runcircos-gui,0.0+git20200528.82dda8c-1,5c5c0fa2bacb7c6d6c599c16517e57e3
snort-common,2.9.15.1-6,e70a205f55e3956a05f37f902d4c7002
rancid-cgi,3.13-1,093b7d8cd0f7642195a25a4e5b15ff4c
libhmsbeagle1v5,3.1.2+dfsg-12,e495e536adc34bf175933d984f14c6ba
liblv2dynparam1-dev,2-6.1,d8db54c3569cb34b4ccc901b1afdf17b
rsyslog-openssl,8.2112.0-2+b1,aa78ad1f420250a4cfd85a58a24467c0
libghc-cipher-aes-dev,0.2.11-9+b1,d04508bdb17cd45fa7606b0e5bcaeb5c
gobjc-sparc64-linux-gnu,4:11.2.0--1,bf2475884c61c611aa75487cef283a7e
libglib2.0-doc,2.70.2-1,1128e1ffcaccb5224425234824b18f49
r-cran-clubsandwich,0.5.3-1,ac666f486441948bbff239434f581e9e
libticalcs2-12,1.1.9+dfsg-2+b1,0c71f9846cfb3a59c90ba5a3fbfe9181
libplplotwxwidgets1,5.15.0+dfsg-24,5f04ec3575cff5c728ec7a632a1fbfa0
stegosuite,0.8.0-2,1058a13e4adf4602fc11e1c100913261
soapysdr-tools,0.8.1-2,d3479b6ca69ccf607e39ef8508bf08af
libxc-dev,5.1.7-1,5cbac7545f0be40daa6ee53fce95fce3
libghc-names-th-dev,0.3.0.1-1+b1,b83a1308ab3907f64aba8064c72131ce
bro-aux,0.42-1,d2d73373491bb9863d1e278d485ae92b
libxmmsclient-glib-dev,0.8+dfsg-22,42d0fba07d5ae4ae05fe30c953c6ca80
libsciplot-dev,1.36-18+b1,8781b86431f3240c810f73f908b2494d
libghc-config-schema-doc,1.2.0.0-1,7f5bf2c590bb88b238b2a77c53b2b131
libart-2.0-2,2.3.21-4,14fa66ceec9be7ac4b77fdb9f5744080
python3-sshpubkeys,3.1.0-2.1,b0aa112919617545434f88f78d24c58e
liblscp-dev,0.6.0-1,e9d093ea62554146da3dacb171af3a62
libopam-file-format-ocaml-dev,2.1.3-1,fe76fa3baedcd0520a9f47341f2317ca
libdist-zilla-plugin-test-reportprereqs-perl,0.028-1,96a6253f5b7ea7a08d445ab4b7a2c3d8
ruby-gruff,0.6.0-1,5e0082a694f2f128e35906e78539bc31
litl-tools,0.1.9-12,8f6d494ba44efbe05b259dbbd7162d04
libc6-dev-mipsn32el-cross,2.33-1cross1,f600276ea4d81814815e6620cb00190d
gcap,0.1.1-2.1,b58f8dd3e85d4c56bcba817324303d41
debian-astro-logo,3.0,5a8e42b20da84cb740844e75a4f0555a
libeclipse-ui-ide-application-java,1.4.100+eclipse4.21-1,e47654759691ce7163465dc7e0def65d
node-pump,3.0.0-5,9a7fc22bdda861b3aae6b067dc51eadf
python3-qiskit-aer,0.4.1-2,b52ed8b50e4fedac63b9c03779efe6ba
libgphobos-10-dev-i386-cross,10.3.0-8cross1,6f9b914d9a3cc6010e09345eb9c15169
puppet-module-joshuabaird-ipaclient,2.5.2-4,1b99e0dc0a2297461e2192059f026647
python3-smmap,5.0.0-1,649e58651cccbee6d242dac5d3c4aff0
svxreflector,19.09.1-3,47c07841c26c169d5d75489e4b83aabf
alltray,0.71b-2,cdfb3281e47a371e2db7eff81f526e4d
isenkram-cli,0.48,a13827e5247208a7ef01409857e1eb10
mate-tweak,21.10.0-1,ccb5ffd994b07e27e9b5489696134bfc
ruby-unf,0.1.4-2,2c8f28523cb8458b547497a4ed34b29a
libvelocity-tools-java-doc,2.0-8,b587471db25856a71561b350bfa5e575
libghc-hsyaml-prof,0.2.1.0-2+b1,92f6ed460ade3f0a2f0680681f44f760
libghc-oo-prototypes-doc,0.1.0.0-8,e61592cbeebb03b48510d602f545053c
erlang-neotoma,1.7.4+dfsg-2+b1,45217f2060851db89efd48f96fff1b94
libsbt-template-resolver-java,0.1+repack-1,adaebc5b03939b252d2409c220196e1a
libcomerr2,1.45.7-1,07f1ae7dfdbc1a2db58733423d39b0a7
kaptive,0.7.3-4,ad788072a00f1b6b2586d5c0878f2be5
gap-float,1.0.2+ds-1,4564600f0c2e335febebe4703e507776
dadadodo,1.04-8,5eff53f8f1178199e2347994dc9b17c8
dibbler-client,1.0.1-1.1,bd3a25cb9082f0c8063afffa2d1c96cc
libxio-dev,1.7-2,5d088f21073880d7b71af3d7639b8c54
python3-aiofiles,0.6.0-2,416f430e8104243585de82d72bdabb7a
libharminv3,1.4.1-3,0fe98f678af7b93286f6b627d4e0bbce
g++-10-multilib-i686-linux-gnu,10.3.0-8cross1,b3e6dd5911ec6c5672d099861e4070cd
libghc-hscolour-prof,1.24.4-3+b2,81a51a6ac43d5f46447b56f24146211c
plptools,1.0.13-2,1e7a1cf57773ed5cb2022b81e5d7a943
libqt5sql5-odbc,5.15.2+dfsg-14,284003fc29fcdc1d06195801f26c3834
cl-ppcre,20190407.git1ca0cd9-2,0a8e39b993588d32ae66941484bfac74
libalias-perl,2.32-11+b7,6e06bf48574313fc7609dd80dedf3da0
smplayer-l10n,21.8.0-1,12be48361784960ac2c65db3fee05aaa
crispy-doom,5.10.3-1,9f1048eec14a87aff411a4a27347f584
python3-ruamel.yaml,0.17.16-1,06cc481cb97e1e2e7459a49c26d4aebe
stlcmd,1.1-1,40e113d8446a2cc4f0447618359a815d
splint,1:3.1.2+dfsg-5,0a4471113f82206ede653f0848e1386f
cairo-dock-remote-control-plug-in,3.4.1+git20201022.a0d3415c-1,c8eb08c741ae20ff3cb24923a84eb392
gnome-pass-search-provider,0.0~20191115+da2db41-1.1,d0f70ad7cd26bd7d8e5e0aed9609650c
libtagsoup-java,1.2.1+-1.1,4fcc74fe09d0559977f59eac496fdb78
biosyntax-common,1.0.0b-2,5907f6239bb0ab63566eef496b9606c5
qtscript5-examples,5.15.2+dfsg-2,f9da7a698b2549d1d4fda5e8d9d802f6
node-minimatch,3.0.4+~3.0.5-1,ed8ed7ad13586cd834b06bc20190da00
python3-quamash,0.6.1~dfsg-1,9b58129d4097685c70e5c758f186d725
chezdav,2.5-1,bfdd2c37cb3e7e483185fd3c682614d4
libastcenc1d,3.3+ds-1,3c7e37bf808db1df30b55d858e3da79c
salt-minion,3004+dfsg1-4,0c8c3fe1db6b48aaf44a21f8d516dd17
gpa,0.10.0-3+b1,e3f96d229b926961d1d48e1a83d8bdc5
libghc-aeson-qq-dev,0.8.3-1+b3,889cb4b30eb70dd9fdd13132ddad97fb
libplayerctl-doc,2.3.1-1,a6f7756fca82511e9fedacaa8f863518
python3-ssdeep,3.1+dfsg-3+b4,840ed12c92580adc2d8823b4633359c7
r-bioc-zlibbioc,1.40.0+dfsg-1,2bb63ccfa74c68b9a7deaedf2207527b
wmitime,0.5-3,650aa559c33d163827caf305958b8339
ruby-rbtrace,0.4.11-3+b4,9538e8eb4af2978237f9c9aca3808f8a
gtk-vector-screenshot,0.3.3-1,8657552f92053998633232bb3ed67c9e
goiardi-doc,0.11.10-1,68b4ac2752a490b4037a93eb0385a5b9
python3-redminelib,2.2.1-1,54a46833fe87c42ea705e776af5317b7
mtpolicyd,2.05-1,74d8a9aacc84cb722afe2ab1baf63d49
ukui-power-manager,3.1.0-1,4b2fa005ecf60c514fd21d5ab56323ef
python3-graphql-core,2.3.2-1,770cad65bf236bd94a6f985c88bbd05c
rakudo,2021.09-2,a3197550de08637d5eee67d302e19c57
libflamingo-java-doc,7.3+dfsg3-5,18ae7e675f73616e6a2d8c651aaa5b25
libtesseract4,4.1.1-2.1,4f2b029aea49c23ef977c76ece86287b
netsurf-fb,3.10-1+b2,93d82c9703c602e405d427437c2e5587
eterm,0.9.6-6.1,59d279c9ef23a2c1789bbe1307a7b06f
node-json2module,0.0.3-3,bf37649256ed85123c378895ff738d8e
libpynac-dev,0.7.29-2,19d4197d4fc0b40ab4be314bc4b27116
python3-certifi,2020.6.20-1,e13401618e85091ddc5be0d7fb3def82
debian-installer-11-netboot-armhf,20210731+deb11u2,03c59ba4a73dd4c41c6f834b3273d37b
libimgscalr-java,4.2-2,95715075d4f6d4189adb00491b683070
libverto1,0.3.1-1,e51b90ec556dee3a6a04895c719f409f
libimepinyin-dev,1.0.11-1,e760c2ce41896fea80c03c75712e3037
libqalculate-doc,3.22.0-1,377632f72d0f63c3ac7f94ebe7e9cd4a
r-cran-rniftilib,0.0-35.r79-6,b6b8110bb7bda3c055a17a6ad5819796
libnet-socks-perl,0.03-15,52e3711d67de9fa32a9a4914159bf847
libtest-file-contents-perl,0.23-1,b2f2e7c8b65ae4a5be9b400e534456fb
ruby-flot-rails,0.0.7-1.1,16ceb72f15050343b9af89af56cbd2a1
libconfuse-dev,3.3-2,4aedfbbdc61db4f6a8a0c92c55ea2334
libmecab-jni,0.996-14+b6,ee26437c1541b716b39ef7be01c5ad1a
libucto5,0.21.1-2+b1,befcd208f6feca040ab6ef9357deb04d
gedit-plugin-code-comment,40.1-2,d4229b81add5dddd93e9fffbe5c5f1ad
libqt53danimation5,5.15.2+dfsg-2,fb2288e35ee0201548c0191dac37e823
python3-pigpio,1.78-1,74e88c0493a6ad91f680d8d1dcc64977
ruby-lapack,1.8.2-1,dd3629e90a82d487d2238ca1581255e3
libquartz2-java,2.3.2-3,b67024aa46aa2048992052bec504446e
node-whatwg-fetch,3.6.2-5,d7d8d9d26462c325c1ef66f7c3d5a2eb
python3-reclass,1.7.0-1.1,389fdb3e096c30a9e0d969040057f725
libghc-texmath-prof,0.12.0.2-1+b3,f08ae90c78aa4278d8d45bfbe7d8e8c4
node-deprecated,0.0.2-2,dbc89e65875aef5c883756588150e6eb
fdutils,5.6-2,e3ae64b101ca77f64a21cb426a389582
libghc-language-haskell-extract-doc,0.2.4-10,9cb1153f036f8443a44619d34324225f
libpoppler-qt5-dev,20.09.0-3.1,b5d6023a075f6399f75d65f1325bc0bd
libbase58-0,0.1.4-4+b1,9ba90ad418b16df8a5b81f753d29db67
pd-windowing,0.1-4,35a06b2d4ffd8620eeb08065440fefc5
libgfortran-9-dev-mips-cross,9.3.0-8cross1,052c05eaae9d66e3d098c2319983c20f
node-icss-utils,5.1.0+~5.1.0-1,6b9415b98b0bcbe08e2077b3b4e919ba
libqpid-proton11-dev-examples,0.22.0-5.1,f2d263ffb903887773042420f1236640
librust-void-dev,1.0.2-1+b1,f4ff7c659aaff0931e1315cb8079307b
libgcc-10-dev-mips64r6-cross,10.2.1-6cross1,a853ab3c2c567bd924b83bcf347704ee
r-cran-tm,0.7-8-1,2ad1c3500b22b94f6acc9e874e588922
maxima-test,5.45.1-8,04549677d828ace253511cfefea5dc31
xininfo,0.14.11-1+b1,1b255d82e9f5933743e4521a88fd3938
kamailio-extra-modules,5.5.3-1,7830b8802693ec01319f589b39894786
icingaweb2-module-doc,2.9.5-1,335db3c7eacf6bf158e1ff0baff516b3
libtest-mockobject-perl,1.20200122-1,a579c5f0b368531a7d660a68cde2c75f
libhx-dev,3.25-2,e7707df2ecd9d60a3d872607f5c3e78f
fusiondirectory-plugin-dns-schema,1.3-4,f6efe99b79b678bb84212148098f89de
gnome-shell-extension-gamemode,6-1,c00d7e504f5b78e9ab51ec6a1eb3a02e
libghc-lzma-prof,0.0.0.3-5+b1,4a9b2f957937fb54bb2115db7f8d8ced
g++-x86-64-linux-gnux32,4:11.2.0--1,7944b9c99c011d5571074c94a9b459ae
libfelix-gogo-shell-java,0.12.0-1.1,925c84d4967b7558193b87064dd52948
mupen64plus-rsp-all,2.5+6,40bb83adef72c31388202ded0de1a271
debaux,0.1.12-1.1,b6888a9485b1aba60945f79168a61686
libsnapd-qt1,1.59-3,0ee301b564f68a0abab4c83ccd0a8f54
librust-rgb+serde-dev,0.8.11-1+b1,6ab1f557dbe3fcaae6a00287646160f0
golang-github-badgerodon-collections-dev,0.0~git20130729.604e922-3,a7b155c50370fa52826be846acb924e1
libpcg-cpp-dev,0.98.1-2,359d7d756c716f9d65674310cb6a4fc5
solfege,3.23.4-11,528dd71bcfceb7028c1bef8c1d74abb9
libn32stdc++6-mips64r6el-cross,11.2.0-9cross1,ffd36293a7dc0f74e5bb97118e20faa5
liblightcouch-java,0.0.6-1.1,7effb15aa661855b640597af354cfd17
libghc-typed-process-prof,0.2.6.0-1+b1,c3acf74e53c5f6b44f1b555b702fe9a7
libzita-alsa-pcmi-dev,0.3.2-2,c0d320d238652f30d439c3d62a0e6d86
libgnuradio-iqbalance3.9.0,0.38.2-2,c291f681ebf82b36c9284c1838e1bbb0
kamailio-lwsc-modules,5.5.3-1,bd75478ca0be8c4ef53c68d7c0c93b23
fcitx-rime,0.3.2-10,34ed5f84333ed5e9abc890dd3c5a94cc
libxml2-doc,2.9.12+dfsg-5,6b9e74e134b416ba06cd03af9565285c
bogofilter-tokyocabinet,1.2.5-1+b1,274683b80c5b0f23d1f07a5253b4b645
libghc-ieee754-doc,0.8.0-4,00350b0b35386c4ec58fdfc6a056ba5a
libpod-weaver-section-legal-complicated-perl,1.22-1.1,b79e01357c5c65adefb1927fe6e9c528
libunwind-setjmp0,1.3.2-2,df818c0f605b75bba0b115e7d774480e
libmatio-doc,1.5.21-1,1bc40b5c32a1735efcd4e0e70e53083a
libpocodataodbc80,1.11.0-3,7c2b0ca6ab9adb800d700876f899c6f6
lib64gfortran-11-dev-x32-cross,11.2.0-9cross1,be0bd5b8ac71971d0a004becec8d1260
gnome-shell-extension-gpaste,3.42.2-1,cb7265261bf9534fd66c654b18306d25
libclass-dbi-perl,3.0.17-4.1,12511032649aa1a746b636904a54d4b0
libftdi-dev,0.20-4+b1,d483510b710ad9f4e747ff79074f251c
python3-measurement,2.0.1-2,29bd7602ab87bba38273d7f66facba60
dita-ot,1.5.3+dfsg-1,180af00a05feb05411e1aaf05ae1359e
libsoftware-license-perl,0.104001-1,12152704f82939734b652cd8b67c7582
idle-python3.9,3.9.9-3,82e64111262740d9f7afe07abf3932ce
tryton-modules-account-dunning-fee,6.0.0-3,f4222f02707fe59b22771e93b793e690
fastlink,4.1P-fix100+dfsg-4,38277d198fd01def568962f9643a56d0
libedje1,1.25.1-1,6909b2e9ddb5ca610c90c6fd53670314
r-cran-ggeffects,1.1.1-1,b83f84999c3a5c0100c596096b53a807
libgitlab-api-v4-perl,0.26-1,0c8fb73974c543e2268c612ebd335bd0
libjerasure-dev,2.0.0+2017.04.10.git.de1739cc84-2,8d05d80356e249c588d23edcf8a9fcc6
libnewtonsoft-json-cil-dev,6.0.8+dfsg-1.1,b1f9586593a5759282f8c3ca8c133efe
libicns-dev,0.8.1-3.1,2ac6c15751c2d97db52a7af3ee61d186
lib64gfortran-9-dev-mipsel-cross,9.3.0-8cross1,a672092281e406af47dd7ca9803b5c11
python3-pylxd,2.2.10-1,d7936c347a3a13d10b592ee866cd79c0
libghc-cryptohash-conduit-doc,0.1.1-11,2739711194b21664dffa7afcf6fc6b46
libtext-ngram-perl,0.15-2+b3,97f6075e054ebdd7594bc042b6dc09ba
libtools-cli-clojure,1.0.194-2,3c9920395a1a68ae9906dbb52f39ad62
qtwayland5-dev-tools,5.15.2-4,ac3522c16d5d8805d74bbf7ec1ea159f
apertium-eu-en,0.3.1~r56205-3,5c4faba9147c638a79d7b1a33c1373ff
libopenjpip-server,2.4.0-3,95fd7c016918795e28e641d6ea46bfd5
ruby-omniauth-saml,1.10.0-1,28f03cb2e74a812c6778fd98033ca37b
gccgo-11-multilib,11.2.0-13,d6c910a15aa3ce0b1566d9e995f3ddf2
libclfft-doc,2.12.2-3.2,043ba71605271872fc356a724cb84502
fontforge-nox,1:20201107~dfsg-4,ecab3158d306861140ec83d63c45abc4
libboost-context1.71-dev,1.71.0-7+b2,52caae966210d270e0008a82f280e52f
python3-pyroute2-minimal,0.6.4-3,43ad0eb72dac5508198bf63b22408115
ruby-rubame,0.0.3~git20131224.f3c78ba-2,75d1c888ecc13a74f060b4462bca5eda
owfs,3.2p4+dfsg1-4,6643741996d411bbab44314e7b602442
libkcapi-dev,1.3.1-1,f29a9e36d90ce33c2536489034c7873b
segyio-bin,1.8.3-1.1,2760ebb759e03da73ab4a97b0761fdc8
libhepmcfio-dev,2.06.09-3,3096144d26abd568ef3933ea24472cf2
libweston-9-0,9.0.0-4,ccab02c430148ae61109ecee0efbba3f
rt4-db-sqlite,4.4.4+dfsg-3,ff05baa0f2b10d09b3efa0e4e76d6892
sqlite-doc,2.8.17-15,fe7d1c583e444ef12c590e9081a1a05e
node-source-map-resolve,0.6.0+~cs2.7.3-2,25f9a055e810cf054d8ed47eef093228
python-tablib-doc,3.1.0-1,6b97e20e6c4447c3809a3be320fb2e66
xfonts-jmk,3.0-23,9d2a5b160ed0acc76222de1c45bfbfee
libdbus2.0-cil,0.8.1-2,23b578eb1c3832fa3f3a824034cc1388
ruby-parallel,1.21.0-1,c1a03fbdef892c49f77102dee5dcec8c
sugar-chat-activity,86-3,bba2aa94132d1c0c48ceb89e6af4eca9
paper-icon-theme,1.5.0+git20200312.aa3e8af-3,830cb5ce9279d56639ac18ccbf9fa298
purple-matrix,0.0.0+git20191228-1,14f775d94f85454f6aeaa3fd372e7bfe
libglvnd0,1.4.0-1,ae490cc1df9f00c821a186302678bc3e
wallstreet,1.21-1.1,8ed3544456a2246d08998f0f51235f79
golang-github-elithrar-simple-scrypt-dev,1.3.0-1.1,bd08805440b682bca5ae1499c401ef29
python3-notebook,6.4.5-3,91a22028b55004d8b73d897f949d8e1a
libportal-tests-gtk3,0.5-2,8d58a86cab9940f957a17e4aea725e6d
libqtdbusmock1-dev,0.7+bzr49+repack1-5,41ec6ee3eb9650786c324a0632cb1ca1
libdancer-plugin-rest-perl,0.11-3.1,1902a465e73f265bbc7da94b118d5030
python3-mapscript,7.6.4-2+b1,7b836ffa8d72507a42d5b790ee9b6e7a
rust-markdown,0.3.0-1+b1,4af9b4c84aca751511a215004cc14829
elpa-treemacs,2.8-2,ce41e17d1c5fb53dcd118c767e4f4b8b
node-http-signature,1.3.6-1,8a6a202cd8fcdc79ddc22cf3ff5b3210
libtest-postgresql-perl,1.28-1,129614b534b6b9b91400f343000ca079
